filename,eye_width_left,eye_width_right,eye_spacing,eye_height_left,eye_height_right,nose_length,nose_width,mouth_width,mouth_height,cheek_width,jaw_width,eyebrow_length_left,eyebrow_length_right,forehead_to_eyebrow,eyebrow_to_eye,eye_to_nose,nose_to_mouth,mouth_to_chin,eye_tilt,nose_deviation,mouth_tilt,eye_symmetry,eyebrow_symmetry,face_aspect_ratio,eye_mouth_ratio,nose_mouth_ratio,upper_lower_face
messi4.png,0.3341292522596738,0.32321848009313897,0.35561490379697375,0.05660383500923852,0.05108564671636396,0.2384313084248772,0.5205191842899902,0.6704334008888982,0.1068244784060644,1.6931941509624555,1.4321106157719772,0.5925268892255836,0.580446438684311,0.20029555946539662,0.18423465212671217,0.40035902694879116,0.18881275478776843,0.2499204118487542,0.05645025696930434,0.05885903288221705,-0.8165520295858537,0.010910772166534854,0.012080450541272603,0.5967693965577416,0.5304253984444682,0.7763920824944829,0.7554915016189968
messi5.png,0.33051893598968335,0.31478298368950536,0.3685746012231304,0.05309142105755203,0.04756132989609728,0.23275684496494156,0.5230871847318928,0.7355195214939487,0.15549173121686752,1.6749459842719918,1.3975623949246672,0.6009299637819986,0.5638750762118948,0.2123428469292056,0.18220851175656513,0.40121152593850873,0.17695260969208865,0.2354668476602447,-0.01854376885816119,0.12453468912056882,-0.011939853889476354,0.01573595230017799,0.03705488757010378,0.5975132405460909,0.501107843439017,0.7111805593812459,0.751496883469748
neymar.png,0.31296928005109875,0.31121125438965125,0.38817191479552415,0.030892811421866232,0.027904136134938855,0.25089014304059304,0.5242413237772895,0.7169694670505362,0.15067622633216943,1.6575212142911155,1.3997841232235544,0.5863166548100576,0.5882172002758234,0.21342402311069522,0.19167697782387852,0.42399386496443203,0.162333093448216,0.2337855630648842,-0.0420856918860788,0.015513375847525851,-1.9777512078310142,0.0017580256614475043,0.0019005454657657905,0.6208355819533239,0.5414064791243942,0.7311905846338334,0.6943674552713418
5cf1a475-d607-4e6a-befe-0961b94b6068_1.png,0.3120248239912893,0.3175329733743883,0.38144670452174617,0.046083023585719016,0.04791779678442626,0.2449661701041795,0.47807474737034983,0.5540695576284567,0.11539854915208085,1.4676905385579417,1.2046390603773063,0.5430081179751188,0.5470643731842563,0.21461829868158744,0.20475020354420145,0.4084526420333043,0.17907587296148786,0.2468325991403805,-0.2777315936494072,0.017898713633367497,-0.26877668598992044,0.005508149383099015,0.004056255209137438,0.6527353919226772,0.6884455196463501,0.8628424730942053,0.7254951992977657
5cf1a475-d607-4e6a-befe-0961b94b6068_2.png,0.3138189599133029,0.3176329853815033,0.3797108286635049,0.04727535252739843,0.045864021763079015,0.24628485860433644,0.4825277269259512,0.5555006291498533,0.11409655868825042,1.501560590639245,1.2244312664681025,0.545462339506389,0.5485810449440847,0.2138662008092621,0.20525875465792276,0.4042081163793079,0.17523047243313392,0.2503371340765187,-0.2091472992905369,0.011465391553401712,-0.7319439923320143,0.0038140254682004215,0.003118705437695657,0.6519668398313175,0.683547072205157,0.8686357883418044,0.6999779161001075
5cf1a475-d607-4e6a-befe-0961b94b6068_3.png,0.3126715655521601,0.3099743576796343,0.3890711675772427,0.04043345987180306,0.041832700866574715,0.24187196111318712,0.5183589870509296,0.5699098146393458,0.11527592897465427,1.4770331399715988,1.2211342314133817,0.5462262889564482,0.5459304732649489,0.20920731752637467,0.20863793149448967,0.41166177025452366,0.1863640139985034,0.2445510944381662,0.18890736133323927,0.06705681766087172,-0.8387471029093391,0.002697207872525753,0.00029581569149927933,0.6472890291202227,0.6826890107577063,0.9095456399166615,0.7620657221183184
5cf1a475-d607-4e6a-befe-0961b94b6068_4.png,0.3075527407425722,0.3149488566438621,0.3894728290299858,0.04691564434465462,0.04722975152152336,0.24776739430190314,0.48859402699072274,0.5734445537807911,0.1117154058811913,1.4929938520592523,1.2231222833878381,0.545602708547492,0.5539474557574752,0.2158490210787356,0.20183202936670283,0.40881988449588025,0.1718465638182717,0.2536769774798199,0.15407241649302608,-0.046770071245812665,0.35084940445201834,0.007396115901289857,0.008344747209983128,0.6472997787546301,0.6791813200808049,0.8520335990103345,0.6774227553137518
5cf1a475-d607-4e6a-befe-0961b94b6068_5.png,0.3113737413096615,0.3164929104345683,0.3834821968501554,0.044900758801670514,0.04543847385655765,0.2444364644818102,0.49732998627737,0.5862358851791444,0.11384481336234391,1.5097029189031375,1.233054687393698,0.5445239204573705,0.5542347781456095,0.21142124736912707,0.20662517472100728,0.40892412677135054,0.18301022758796606,0.2490639641274368,0.06348233211763554,0.00465260789308516,-1.1969595979089447,0.005119169124906786,0.009710857688238983,0.6536692993730311,0.654143164117238,0.848344495535946,0.7347920478227273
5cf1a475-d607-4e6a-befe-0961b94b6068_6.png,0.29848078986503684,0.3282844915387044,0.38847474237899837,0.03872542620818455,0.041463932411900946,0.25425761158661675,0.46679743597510726,0.5951467643984117,0.11150224424777348,1.5541647723442278,1.2919135659934964,0.5365020068452558,0.5753539874250835,0.20951724514128614,0.19533359496590966,0.4208317170759958,0.17208534333208497,0.22899751451951242,0.21282598243688547,-0.25128300251497454,1.578583694544689,0.029803701673667582,0.03885198057982764,0.6363881539050535,0.6527377205380218,0.7843400382877944,0.7514725047493774
5cf1a475-d607-4e6a-befe-0961b94b6068_7.png,0.32527949146527346,0.300097161882348,0.38956953841632297,0.04498969517836983,0.03828071320512162,0.25648995736271757,0.4583635589740092,0.5790317503521724,0.11116753923556792,1.5181639589337261,1.271260898103548,0.5620768867787908,0.5347833393138671,0.2147996871047455,0.21274410010518388,0.43616070285994535,0.17530647411381886,0.2346959057166627,0.26456806177632813,0.23579434321676201,-1.5131325053514546,0.02518232958292549,0.02729354746492363,0.6649942767113215,0.672794778834465,0.791603497900121,0.7469515333426513
5cf1a475-d607-4e6a-befe-0961b94b6068_8.png,0.3214497283085951,0.3245560899694473,0.36474928689443026,0.05635452035581663,0.05753015179278214,0.2440847288886934,0.46457976732141826,0.5434925841381414,0.10977616737755763,1.4630351671846575,1.1854913571387624,0.5417285988145214,0.5470331136929645,0.2154623964585082,0.19746806959578908,0.3957043745856261,0.18357219784707562,0.2424969018819881,0.3766500528024812,-0.00478692681502339,0.5932714222738333,0.0031063616608522082,0.0053045148784430785,0.63427208274413,0.671121000616488,0.8548042436644074,0.7570083941374545
5cf1a475-d607-4e6a-befe-0961b94b6068_9.png,0.3004365658041918,0.3074473709656414,0.4041672207958509,0.03740380234171407,0.04109999208655523,0.2548725525532383,0.4791569854885931,0.6037675625133231,0.11067877479914649,1.518439525847085,1.257527658787599,0.5484310054965813,0.5533768682609704,0.21024974723851722,0.20522490445154062,0.4270158080238903,0.1715405288461488,0.25251989334114905,-0.419900818388629,0.003587845348239474,-0.2034331808074584,0.007010805161449585,0.004945862764389131,0.649952921967696,0.6694086365180181,0.7936116731644054,0.6793148840010491
5cf1a475-d607-4e6a-befe-0961b94b6068_10.png,0.29928085124116616,0.292078966020579,0.42019411723092875,0.03613247163106316,0.03514064891649763,0.2455498083919257,0.4822877865590725,0.6018075432262249,0.11031331868554088,1.540119703687319,1.3027137371297124,0.5390042573214029,0.5377136986974133,0.20836146332560324,0.18976065049411323,0.39395423773495886,0.15260652854034146,0.25385743195411753,-0.16259952792345633,0.002724147443887676,-0.10946093044214125,0.007201885220587179,0.001290558623989635,0.582877983091954,0.6982200903935396,0.8013987062601111,0.6011505015004592
5cf1a475-d607-4e6a-befe-0961b94b6068_11.png,0.3044413845666976,0.31126794840055627,0.39620573976102175,0.04317355666406275,0.044778837278773444,0.24752049167328896,0.47547092824663456,0.5855639018669122,0.11593229852859245,1.4832812930978065,1.2086930163608645,0.5450779556399278,0.5559917755637525,0.21178530288912498,0.20538060240846714,0.4170872568382742,0.17858458436986238,0.24878498385887732,0.11037563834592745,-0.006736091462837554,0.46074222090737776,0.0068265638338586565,0.010913819923824675,0.6570264995063555,0.6766225487907073,0.8119881139030668,0.7178269943048255
5cf1a475-d607-4e6a-befe-0961b94b6068_12.png,0.30168650171281747,0.30331594362076547,0.40675388536255624,0.04485151968749372,0.04327907979392955,0.24597763973402614,0.48204276501279303,0.572728412414811,0.10754605153003116,1.5064044102757963,1.2210005088073042,0.5368454513114782,0.5498630985753554,0.20935690160548073,0.2031755573944992,0.4070405103090393,0.17429234593155452,0.2544599924618968,-0.18236048348854728,0.013858716180599698,-0.12374524987562327,0.0016294419079480038,0.013017647263877219,0.6407733119513693,0.7102037834085241,0.8416602958116615,0.6849498712775234
5cf1a475-d607-4e6a-befe-0961b94b6068_13.png,0.3038906489881773,0.307742304248439,0.39945556637183055,0.052247262770658276,0.05075317333349171,0.2478108867261958,0.4733185848943137,0.5840500958432712,0.11629764669467067,1.530532598475552,1.2507183362658514,0.5349100492165088,0.5470432291620362,0.22284970089734737,0.20156203285462054,0.4039656040450384,0.1556336008714231,0.24962015321230108,0.25569125344574,0.0078764633877449,-1.143591590753189,0.0038516552602617105,0.012133179945527428,0.6508113790277963,0.683940588683721,0.8104075117236654,0.6234816886128597
5cf1a475-d607-4e6a-befe-0961b94b6068_14.png,0.3042661956681496,0.31522950956187584,0.392522159142152,0.04067443538154875,0.04080235137617139,0.24968167275099346,0.4871455930933479,0.5744764155869236,0.11895858043342045,1.5285669951536527,1.2574512815684942,0.5463030459591284,0.5571152721384859,0.21660811542235486,0.2038986663010699,0.4142772322828299,0.1662588510885054,0.24485623063052717,0.07826344901601798,-0.015365131080782687,0.20672531108649345,0.010963313893726234,0.01081222617935751,0.6463164960100706,0.6832694058312647,0.8479818838091852,0.6790059777948633
5cf1a475-d607-4e6a-befe-0961b94b6068_15.png,0.31334293697482224,0.31797492493972246,0.38026142138456787,0.04555744083970832,0.04508601626148421,0.24699496548118383,0.49456199630909975,0.5762440294261866,0.11240160658802348,1.5060884758803572,1.238331684342283,0.5449917150098873,0.5545828397807689,0.21504371016806678,0.20231317958260317,0.40506223303598027,0.17371215540939805,0.24878764919655655,0.46043830445900974,-0.02477514099728929,0.06375785408712437,0.004631987964900219,0.009591124770881643,0.6432786612668985,0.6598965055884837,0.8582509684335917,0.6982346148936409
5cf1a475-d607-4e6a-befe-0961b94b6068_16.png,0.3105360906576362,0.316273201330454,0.38421765350258386,0.04353804059093183,0.04537305910349815,0.24456974965350073,0.48668840796162094,0.5593970824111613,0.12083032484620548,1.481536346944583,1.2083458500641817,0.5450193985921764,0.5508484762298199,0.21041207711860072,0.2074405706170679,0.40791029702634324,0.17952976439341958,0.2464624196655846,0.2949442183542983,0.01298703069736085,0.2615785416979699,0.005737110672817791,0.005829077637643509,0.6534597258731738,0.6868424337261395,0.8700231432453219,0.7284264974463517
5cf1a475-d607-4e6a-befe-0961b94b6068_17.png,0.31357247896682583,0.31543380227404927,0.38165641420370666,0.04768425381843517,0.047078694540558,0.24814388875915627,0.48819464750349684,0.5561010513914599,0.11627569141522343,1.4774919692115658,1.1979467571437539,0.5416500711555431,0.5453523272724825,0.2119182988079109,0.20585376163239436,0.4028673692859947,0.17810119351305712,0.24354572148674725,0.2089182710507652,0.01066785437787394,-0.20699131255301695,0.0018613233072234392,0.0037022561169394175,0.6500073168849695,0.6863076652143294,0.8778883734924621,0.7312843974961994
5cf1a475-d607-4e6a-befe-0961b94b6068_18.png,0.3113765395340416,0.3174152594615471,0.3823000386458261,0.04609855394624218,0.045724645888375985,0.24578131943030943,0.4833548540732419,0.561955914834038,0.12093776662688183,1.5095773952698512,1.2350903067355004,0.5420443569477198,0.5511354856521613,0.21774659117727121,0.20341695581252903,0.40817931475535857,0.1761632518230145,0.24256678369713472,0.27009261290252085,0.009858950873061859,0.48467010377499964,0.006038719927505487,0.009091128704441509,0.655332713404473,0.680302544299637,0.8601294893674902,0.7262463634778028
5cf1a475-d607-4e6a-befe-0961b94b6068_19.png,0.31609859248536626,0.3127473506581901,0.3822304357500017,0.045770474373011,0.04381378689302615,0.2449153250245766,0.4818842276866961,0.5690625231973242,0.11510547987937224,1.4975221532593133,1.243733088955325,0.5475673330100239,0.5461132583031856,0.2150100160818405,0.20393771579370124,0.4064057247371165,0.17681446806274245,0.2461788760270985,-0.06153025059331117,0.04491089904012634,-0.3652864700497053,0.0033512418271761657,0.0014540747068383375,0.6486255590903808,0.6716844286325672,0.8468036604821387,0.7182357143466778
5cf1a475-d607-4e6a-befe-0961b94b6068_20.png,0.3300480732212517,0.30367777608232716,0.3802742410923614,0.04607072129984188,0.04415110920754645,0.2545120664951202,0.4694429469797313,0.5780971708434695,0.1071496891316403,1.4743962161174953,1.2360381589198377,0.5593518764969745,0.5271665974214561,0.21626233523400307,0.21103815533485037,0.43232158312573743,0.17500631185744547,0.23969546783457524,0.5034713773703006,0.18671325713534806,-1.179956098794738,0.026370297138924526,0.03218527907551838,0.6579634930203931,0.6578033248935026,0.81204851131652,0.7301193724573531
61e162da-4075-4276-8bea-4d252886a19a_1.png,0.31699614348867056,0.3249949509178966,0.3708998818858484,0.059331062068827295,0.055234806043338996,0.24160163256142028,0.4653109837817748,0.5804536309945187,0.09343640501359084,1.6111835242130454,1.3755045576374176,0.5543547798417129,0.5900255676514935,0.22190504176600281,0.17932099824707826,0.4161603391209614,0.17843516572503948,0.25123465348928803,-0.5803385244417038,-0.0743805408651347,-3.389149439005625,0.00799880742922604,0.03567078780978061,0.6188157353280846,0.6389827922178176,0.8016333414686982,0.7102330675505989
61e162da-4075-4276-8bea-4d252886a19a_2.png,0.3165203084998249,0.3165447183719011,0.37888153907596916,0.060827279835710325,0.05346479935388445,0.23797902933089793,0.4765863238739802,0.5906791667745567,0.09176886561445119,1.626600441611734,1.3881341359133308,0.560265056526681,0.5848710773860156,0.2219858482240706,0.1751121896866613,0.40987383588435294,0.1789489731833824,0.25408383087752096,-0.3265749632735492,-0.06829207450519599,-3.8205755365114302,2.4409872076247563e-05,0.02460602085933461,0.6026008298144917,0.6414337264421857,0.8068446471142903,0.7042910425367952
61e162da-4075-4276-8bea-4d252886a19a_3.png,0.3181360594980019,0.3184606540936565,0.3757071986790847,0.06267984631932307,0.056497071787949965,0.24221724198349018,0.4607616644621579,0.5604875400882526,0.09713699242837685,1.6076192976417814,1.3750551790525862,0.5576104898184677,0.5827379148711668,0.22535955925168616,0.17820044896058837,0.41218441018506496,0.17335323446567696,0.2469638053917948,0.20523513658756273,-0.0638297251930749,-2.9837571571239074,0.0003245945956545926,0.02512742505269905,0.6116785016536255,0.6703221245916136,0.8220729837983691,0.7019377887026138
61e162da-4075-4276-8bea-4d252886a19a_4.png,0.31692784049630984,0.31870150310768286,0.37710652453943133,0.0614364459032034,0.05638971570822916,0.24186922756990986,0.46427339622198993,0.5820205073128801,0.0941910434721633,1.615308022848096,1.3906848084668433,0.561965904825548,0.587922128235051,0.22177251288770541,0.18028279133691644,0.42017066536434133,0.17888287286183446,0.2507284568559623,-0.06589626184884056,-0.06366743847071613,-3.1165636630444267,0.001773662611373017,0.025956223409502988,0.6180828619105029,0.6479265245832789,0.7976925046257998,0.7134525852008601
61e162da-4075-4276-8bea-4d252886a19a_5.png,0.33051126244086526,0.3195584761428468,0.3643579745990938,0.0629828059194272,0.055790341631373044,0.22715339215056318,0.4415860228275339,0.593874581546077,0.12122452352102907,1.5510726531265655,1.2675219915430893,0.5694310844169717,0.5673875435067839,0.22827992763838767,0.17805950337429866,0.38983981860254685,0.17803642330188532,0.24597398564479112,0.3676610956944798,0.03181829672713451,-2.0308318170248656,0.010952786298018435,0.002043540910187769,0.6062018186577683,0.6135268050209088,0.7435678113683883,0.7238018101677145
61e162da-4075-4276-8bea-4d252886a19a_6.png,0.3253286413870661,0.31656952972164615,0.371649772098195,0.05144166662123393,0.04193774700502006,0.22328490059594486,0.4438820506715059,0.6067493985383656,0.11583184301535052,1.6005839805603037,1.324381670944992,0.5901927506105344,0.5838822400199158,0.23237089486325074,0.18062813236789407,0.3981557511372779,0.1878659200708573,0.24395057619274851,-0.10064762833086237,0.0426984592330428,-1.6612238656440013,0.008759111665419927,0.006310510590618601,0.5999602869372215,0.6125259835337028,0.7315739442689181,0.7700982522846739
61e162da-4075-4276-8bea-4d252886a19a_7.png,0.31465212563783707,0.3059810015149834,0.3923089450782212,0.06368848110043296,0.05915876222660437,0.23614289754542692,0.4487147430387026,0.5531658877187572,0.13160847326682287,1.5663811067381557,1.2970965822425378,0.5759465138315912,0.5632756655272533,0.23034203125125638,0.18219324926131583,0.40669871954988324,0.16450236062886064,0.25265829024178615,0.06762022662384758,0.04073371942991319,-2.9105093317223627,0.008671124122853646,0.012670848304337956,0.6241431368544389,0.7092066842662585,0.8111757304652162,0.6510863109244264
61e162da-4075-4276-8bea-4d252886a19a_8.png,0.3132825449786684,0.3045909095650605,0.39507374779509524,0.062351686314654084,0.0593124425283777,0.23910785919891692,0.44462386212844895,0.5569903722943194,0.13294127587233778,1.554874728991709,1.2930113495694633,0.5739126842621145,0.5643213933377625,0.23263887721145243,0.18030540340659967,0.4078474463339144,0.16744285191961247,0.24051021782998447,-0.19687988881783922,0.03523915924782972,-4.214065234079026,0.008691635413607901,0.009591290924351958,0.6205089516878164,0.7093008558976209,0.7982613061999305,0.6961984670272611
61e162da-4075-4276-8bea-4d252886a19a_9.png,0.3067702133086313,0.30190901375887164,0.40455486766412824,0.06184522163130396,0.05867933020507742,0.23906581066592716,0.44562821564496613,0.555365185840256,0.1315526741774845,1.5746352131534438,1.3041968014364314,0.5749433537251275,0.5688801162587269,0.22900259984774282,0.18023322323857718,0.40954176671488063,0.16755938137396764,0.24412093449519012,0.2419795371529652,0.038841106692495526,-3.4568213404339674,0.004861199549759665,0.006063237466400584,0.6224809407135438,0.7284483759133104,0.8024057449167252,0.6863785560082045
61e162da-4075-4276-8bea-4d252886a19a_10.png,0.3129553812136063,0.30958661411786725,0.38905074973035253,0.05962848105209225,0.05128492577362514,0.23846888361902863,0.48122357150505307,0.5741805037102111,0.09859728546345259,1.642457003749772,1.4110286651482649,0.5633620014623828,0.5838382879204025,0.21806534638911151,0.17141781008193732,0.39410282210605774,0.17583676336688678,0.2412557156068594,-0.6152402885491307,-0.05913227514357893,-4.47391217057755,0.0033687670957390226,0.020476286458019688,0.5690027900737029,0.6775756878131592,0.8381050356037979,0.7288397526093258
61e162da-4075-4276-8bea-4d252886a19a_11.png,0.3142663513028206,0.318743928510536,0.37911881689847954,0.058613228289414246,0.0541870978686169,0.23982067709893812,0.45433035856858794,0.5697797014073702,0.09797394572472054,1.5988860275907202,1.3853420318570333,0.5531570619974836,0.5840538869601959,0.21959348294600436,0.1758759531726057,0.4105818439193233,0.1717435669734019,0.254268612619394,-0.10566090651064619,-0.057345785557514295,-3.281308929821685,0.004477577207715411,0.030896824962712288,0.6119186809503507,0.6653778924767704,0.7973789825197011,0.6754414492993852
61e162da-4075-4276-8bea-4d252886a19a_12.png,0.31721114297805586,0.31469900088477637,0.3805528085145788,0.06038976245295902,0.05278778001261356,0.24065985929143732,0.4690090372204546,0.5774899971641267,0.09769609979341017,1.6328735914010661,1.4033776192868357,0.563184134527835,0.588128293906469,0.22445197820483434,0.1789654652786475,0.4131608145084735,0.17363722841537552,0.24980911967769495,-0.32684154059144166,-0.05940026430733461,-3.8117541892782194,0.0025121420932794902,0.024944159378634034,0.6084703538964852,0.6589773162883426,0.8121509281954868,0.6950795939259833
61e162da-4075-4276-8bea-4d252886a19a_13.png,0.3212700010908568,0.3193176873046812,0.37135374457377696,0.06237858438919198,0.0541534773994905,0.24122213541727588,0.4607021420227684,0.5732077665061739,0.10107117657733014,1.616792255102875,1.3804510002167674,0.5553121399037859,0.5849760366569242,0.22693523621170847,0.17611170800416248,0.4097020840336866,0.16924499585639252,0.24771131199750943,0.08481024409883617,-0.06304436207306968,-3.8346280857840753,0.001952313786175608,0.029663896753138297,0.6081292704382212,0.6478519068875477,0.8037262733386329,0.6832348012663473
61e162da-4075-4276-8bea-4d252886a19a_14.png,0.3106308804670584,0.3176543218364633,0.3842155712729931,0.05985095557966696,0.05474524343415547,0.24184140445136562,0.463887612229165,0.5745644531130074,0.09696526857758747,1.598916676895494,1.381996583698604,0.5555629437979671,0.5858476463719212,0.2222671503724022,0.18080547447158224,0.4145722250461237,0.17208487071298784,0.2524773014539419,-0.31817788579709694,-0.05301311941396618,-3.0528840188246296,0.007023441369404915,0.030284702573954103,0.6138025702675243,0.6687075213081868,0.8073726275891383,0.6815854847392113
61e162da-4075-4276-8bea-4d252886a19a_15.png,0.3157024806027042,0.3060633325410513,0.39076619967764004,0.06612546906166625,0.05994240340264955,0.23949248732809011,0.4639523006177034,0.5632349063104178,0.1345063148564974,1.5738736165638714,1.3015353194594101,0.5740886995703107,0.563247056530979,0.22409098712697606,0.17410341701458204,0.40678633517050605,0.16855968929076043,0.24053077569878809,0.23894061525466778,0.052967326641033124,-3.2590413983373954,0.009639148061652947,0.010841643039331772,0.6104790264183493,0.6937890306505179,0.8237278894110365,0.7007821838733125
61e162da-4075-4276-8bea-4d252886a19a_16.png,0.30982835171512296,0.30459552017660646,0.3987331272259248,0.06302596976638292,0.06026535270939771,0.2392825017934716,0.4369276493392724,0.56193067314301,0.13981644983466948,1.5471192724063907,1.2911887243867006,0.5692412848552671,0.5616166525233978,0.23135130888219932,0.17739497770178111,0.40208874957647994,0.1679036833862596,0.22114927306347706,-0.22669219863440065,0.041900597725655846,-4.028521831035075,0.0052328315385165025,0.007624632331869385,0.6105126485287249,0.7095770818056912,0.7775472495484783,0.7592323206314251
61e162da-4075-4276-8bea-4d252886a19a_17.png,0.3251225261239731,0.32013690006360906,0.36847106958391246,0.06756455315054861,0.06092279505146026,0.25910578118589117,0.4665836322145504,0.6171199720962409,0.09877173411581361,1.631125052531204,1.3411099680485314,0.573401744970285,0.5676902033489556,0.2166408618489087,0.16476839041230754,0.37167190568760955,0.17270879277645995,0.18216252885489567,-0.17941123538661402,0.04115575168305272,-4.267145096256356,0.004985626060364012,0.0057115416213293635,0.5116427547958949,0.5970817446278481,0.7560663295819988,0.9481026881933928
